Unnamed: 0,City,Country,Year,TotalEmissions,Longitude,Latitude,Account Number,Population,LandArea(sqkm),HDI,GINI,Overall Score (GDP),Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Country_Code
1049,Norfolk,United States,2010,3690352.0,38.8468,-76.2851,50557,246256.0,3694.751717089304,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
1057,Yonkers,United States,2010,1248650.0,-73.8644,40.9414,52893,199766.0,47.0,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
1080,Hayward,United States,2010,1075460.0,-122.0808,37.6689,54078,160823.6666666667,117.0,0.916,40.0,78.0,85.0,73.0,75.1,67.5,58.0,53.3,91.3,94.8,78.1,86.9,75.0,70.0,USA
1090,Albany,United States,2010,1217091.0,-73.7562,42.6526,54102,97856.0,55.0,0.916,40.0,78.0,85.0,73.0,78.6,67.5,58.0,53.1,91.3,94.8,78.1,86.9,75.0,70.0,USA
1134,Abington ,United States,2010,615224.0,-75.119511,40.12408,58485,55310.0,40.1,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
1161,"Davis, CA",United States,2010,348347.0,-121.740517,38.544907,59552,66855.5,25.0,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
1193,Cupertino,United States,2010,296048.0,-122.032182,37.322998,64014,60506.33333333334,29.3,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
1196,Ithaca,United States,2010,178413.0,-76.501881,42.443961,73365,20372.0,3694.751717089304,0.916,40.0,78.0,85.0,73.0,76.50288600288599,67.5,58.0,54.01551226551214,91.3,94.8,78.1,86.9,75.0,70.0,USA
0,Tirana,Albania,2011,610773.0,19.818698,41.32754600000001,59163,780531.0,1110.0,0.764,38.87940929917293,64.0,35.0,32.0,67.76822911104446,92.1,68.7,64.32249647213447,67.1,50.4,79.9,79.8,65.0,70.0,ALB
222,Toronto,Canada,2011,20662821.41,-79.3831843,43.653226,31117,2833632.0,634.0,0.903,33.3,80.8,90.0,87.0,77.1,78.0,52.7,81.2,96.4,81.7,78.8,88.1,75.0,80.0,CAN
270,Winnipeg,Canada,2011,5379024.0,-97.13749370000001,49.8997541,50579,723825.0,464.0,0.903,33.29402985074626,80.8,90.0,87.0,77.0816091954023,78.0,52.7,81.20804597701147,96.4,81.7,78.8,88.1,75.0,80.0,CAN
273,Peterborough,Canada,2011,283061.0,-78.31974699999999,44.309058,54088,80396.0,63.8,0.903,33.29402985074626,80.8,90.0,87.0,77.1,78.0,52.7,81.2,96.4,81.7,78.8,88.1,75.0,80.0,CAN
298,Bogotá,Colombia,2011,15921690.22,-74.07583299999999,4.598056,31154,7818299.75,1776.0,0.734,53.5,68.0,50.0,37.0,25.2,74.5,78.9,89.8,86.1,79.3,75.8,73.2,65.0,60.0,COL
306,Cali,Colombia,2011,4664730.56,-76.53198499999999,3.451647,36037,2420340.5,566.0,0.734,53.5,68.0,50.0,37.0,30.94,74.5,78.9,83.84000000000002,86.1,79.3,75.8,73.2,65.0,60.0,COL
333,Copenhagen,Denmark,2011,2124000.0,12.5683371,55.6760968,31009,604991.5,86.0,0.93,27.3,78.6,90.0,93.0,83.6,43.2,19.5,96.7,99.7,92.1,81.4,87.6,90.0,90.0,DNK
371,Quito,Ecuador,2011,5164945.0,-78.5167,-0.2333,42178,2239191.0,4232.0,0.732,45.9,47.1,20.0,22.0,20.2,78.9,50.1,32.1,53.5,40.1,64.9,76.0,25.0,40.0,ECU
386,Turku,Finland,2011,1033000.0,22.2666303,60.4518126,50154,189400.0,246.0,0.92,27.6,74.0,90.0,89.0,82.7,65.3,26.5,81.1,95.0,41.4,80.7,87.6,85.0,80.0,FIN
415,Stadt Heidelberg,Germany,2011,879900.0,8.672433999999999,49.398752,31165,147427.4,109.0,0.933,30.5,71.8,90.0,80.0,79.5,58.5,42.7,89.9,89.6,40.6,83.9,87.6,85.0,60.0,DEU
420,Hamburg,Germany,2011,17572000.0,9.993681800000001,53.5510846,35868,1775099.5,755.0,0.933,30.5,71.8,90.0,80.0,79.2,58.5,42.7,90.07999999999998,89.6,40.6,83.9,87.6,85.0,60.0,DEU
447,Tegucigalpa,Honduras,2011,5034285.67,-87.2044,14.1051,50354,1225043.0,3694.751717089304,0.613,56.2,58.6,30.0,25.0,67.76822911104446,83.5,85.7,64.32249647213447,62.1,29.7,73.2,77.0,60.0,60.0,HND
450,Hong Kong,Hong Kong,2011,42700000.0,114.1398015,22.2880809,31169,7398480.0,1104.0,0.907,38.87940929917293,89.7,90.0,82.0,84.3,93.3,89.6,100.0,98.7,86.2,87.1,90.0,90.0,90.0,HKG
479,Dublin,Ireland,2011,2942349.0,-6.270843,53.34447900000001,31313,527612.0,115.0,0.902,32.9,78.7,90.0,80.0,67.76822911104446,72.1,47.1,64.32249647213447,92.0,77.5,80.7,87.6,90.0,70.0,IRL
498,Genova,Italy,2011,1810370.0,9.318414500000001,44.3479608,36262,582563.6,1118.0,0.883,35.1,60.3,50.0,43.0,56.86666666666665,55.4,28.6,67.24666666666666,77.3,44.4,82.1,87.6,75.0,60.0,ITA
513,Tokyo,Japan,2011,61640000.0,139.6917064,35.6894875,31111,13765448.2,2188.0,0.892,33.04444444444444,72.8,80.0,77.0,73.5,67.0,58.7,29.4,83.8,81.1,87.9,82.6,60.0,50.0,JPN
541,Vilnius,Lithuania,2011,1499304.0,25.2796514,54.6871555,36154,542626.0,401.0,0.838,32.5,71.3,60.0,49.0,67.76822911104446,86.1,58.0,64.32249647213447,81.7,55.6,74.5,87.6,80.0,80.0,LTU
576,Amsterdam,Netherlands,2011,5094000.0,4.895167900000001,52.3702157,31148,848091.25,219.0,0.928,27.8,74.7,90.0,89.0,71.64999999999999,50.6,36.8,85.16666666666667,81.9,58.3,82.7,87.6,90.0,80.0,NLD
580,Rotterdam,Netherlands,2011,29460000.0,4.4777325,51.9244201,31179,481798.1165,208.0,0.928,27.8,74.7,90.0,89.0,72.0,50.6,36.8,85.6,81.9,58.3,82.7,87.6,90.0,80.0,NLD
606,Oslo,Norway,2011,2344284.0,10.7522454,59.9138688,14088,665929.5,454.0,0.942,25.3,70.3,90.0,86.0,84.65,51.6,51.5,98.1,88.3,45.8,75.1,89.4,65.0,60.0,NOR
627,Makati,Philippines,2011,1660370.0,121.081632,14.559004,54354,529039.0,27.4,0.676,44.6,56.2,30.0,24.0,37.1,78.8,91.0,97.2,43.4,50.7,76.3,77.8,40.0,50.0,PHL
688,Moscow,Russia,2011,44642239.4,37.6173,55.755826,31174,12541168.33333333,2511.0,0.79,37.5,50.5,25.0,22.0,67.76822911104446,82.7,65.1,64.32249647213447,50.7,62.9,63.1,68.2,25.0,40.0,RUS
695,Singapore,Singapore,2011,4510000.0,103.819836,1.352083,35993,5616666.666666667,719.0,0.913,38.87940929917293,87.2,90.0,92.0,91.5,91.1,91.3,80.7,98.2,98.0,86.2,90.0,75.0,60.0,SGP
713,Durban,South Africa,2011,21496010.0,31.0218404,-29.8586804,35863,10652765.4,2292.0,0.665,63.2,62.7,50.0,47.0,63.24285714285715,69.6,77.5,72.62857142857142,72.3,56.7,71.9,77.2,45.0,60.0,ZAF
728,Seoul,South Korea,2011,49008230.0,126.9779692,37.56653499999999,31187,10127427.0,605.0,0.895,32.0,69.8,70.0,55.0,67.76822911104446,72.2,73.0,64.32249647213447,91.6,46.5,78.7,70.8,70.0,70.0,
740,Madrid,Spain,2011,11527000.0,-3.7037902,40.4167754,31171,2397950.5,604.0,0.878,35.7,70.2,70.0,61.0,53.9,61.0,49.3,26.9,77.2,53.0,82.4,87.6,80.0,80.0,ESP
752,Abasan Al-Kabira,State of Palestine,2011,32221.0,34.344025,31.323126,63616,31000.0,19.0,0.869885505257732,38.87940929917293,69.41948124980662,69.53020439301957,63.24978963501676,67.76822911104446,67.45616782514192,52.32086521275377,64.32249647213447,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643804,65.89319150658076,PSE
755,Stockholm,Sweden,2011,2742000.0,18.0685808,59.3293235,3429,938398.0,216.0,0.912,27.6,71.9,90.0,92.0,85.2,37.6,17.3,94.75,95.0,54.0,80.1,87.6,85.0,80.0,SWE
793,Kaohsiung,Taiwan,2011,63640300.0,120.3230776,22.6238898,31112,2776348.6,2947.0,0.869885505257732,38.87940929917293,70.8,70.0,56.0,68.7277777777778,78.3,89.7,88.56481481481481,84.7,46.1,82.0,86.2,65.0,50.0,TWN
799,Taipei,Taiwan,2011,15040800.0,121.5488669,25.0465658,31446,2679476.8,272.0,0.869885505257732,38.87940929917293,70.8,70.0,56.0,69.2,78.3,89.7,90.8,84.7,46.1,82.0,86.2,65.0,50.0,TWN
836,Kadiovacik,Turkey,2011,654.5,26.553613,38.3434574,35755,226.8,5947.0,0.753,40.0,64.2,50.0,44.0,52.15,78.2,83.6,92.9,68.7,39.6,72.7,85.4,70.0,50.0,TUR
846,Bornova,Turkey,2011,758627.0,33.29475410000001,35.2141598,44132,416007.0,3694.751717089304,0.753,40.0,64.2,50.0,44.0,52.17692307692307,78.2,83.6,93.11538461538461,68.7,39.6,72.7,85.4,70.0,50.0,TUR
860,London,United Kingdom,2011,39920355.0,-0.078689,51.504858,3422,8797293.666666666,1572.0,0.906,33.2,74.5,85.0,77.0,93.8,52.0,32.9,53.5,94.6,71.2,74.9,87.6,90.0,80.0,GBR
914,New York City,United States,2011,53358868.0,-74.00594129999999,40.7127837,3417,8512613.0,784.0,0.919,40.9,77.8,85.0,75.0,76.85,68.3,54.6,53.2,91.0,95.7,77.4,86.4,75.0,70.0,USA
921,Las Vegas,United States,2011,27803600.0,-115.1398296,36.1699412,10495,649770.75,136.0,0.919,40.9,77.8,85.0,75.0,76.86666666666666,68.3,54.6,53.73333333333333,91.0,95.7,77.4,86.4,75.0,70.0,USA
936,Portland,United States,2011,7773812.0,-122.6762071,45.5234515,14874,719664.5,376.0,0.919,40.9,77.8,85.0,75.0,76.0,68.3,54.6,54.05,91.0,95.7,77.4,86.4,75.0,70.0,USA
961,San Francisco,United States,2011,5058389.0,-122.4194155,37.7749295,31182,875842.75,121.0,0.919,40.9,77.8,85.0,75.0,76.0,68.3,54.6,54.05,91.0,95.7,77.4,86.4,75.0,70.0,USA
967,Denver,United States,2011,9161000.0,-104.9847179,39.737567,32550,692162.4,401.0,0.919,40.9,77.8,85.0,75.0,76.9,68.3,54.6,54.8,91.0,95.7,77.4,86.4,75.0,70.0,USA
974,Boston,United States,2011,6766714.0,-71.05977320000001,42.35843079999999,35268,673450.0,124.0,0.919,40.9,77.8,85.0,75.0,76.0,68.3,54.6,54.05,91.0,95.7,77.4,86.4,75.0,70.0,USA
1038,Nashville and Davidson ,United States,2011,12275845.0,-86.7816,36.1627,49335,679678.6666666666,1367.0,0.919,40.9,77.8,85.0,75.0,75.1,68.3,54.6,53.3,91.0,95.7,77.4,86.4,75.0,70.0,USA
1046,Lexington,United States,2011,6574968.0,-84.50371640000002,38.04058370000001,50548,3041410.942493827,3694.751717089304,0.919,40.9,77.8,85.0,75.0,76.50288600288599,68.3,54.6,54.01551226551214,91.0,95.7,77.4,86.4,75.0,70.0,USA
1058,Aspen and Pitkin County,United States,2011,477621.0,-106.837,39.195,52897,8715.0,20.0,0.919,40.9,77.8,85.0,75.0,75.1,68.3,54.6,53.3,91.0,95.7,77.4,86.4,75.0,70.0,USA
1103,Santa Monica,United States,2011,705443.0,-118.4814,34.0219,54110,91963.0,20.0,0.919,40.9,77.8,85.0,75.0,76.9,68.3,54.6,54.8,91.0,95.7,77.4,86.4,75.0,70.0,USA
1158,"Charlottesville, VA",United States,2011,720870.0,-78.4767,38.0293,59545,47626.25,26.9,0.919,40.9,77.8,85.0,75.0,76.9,68.3,54.6,54.8,91.0,95.7,77.4,86.4,75.0,70.0,USA
1175,"Piedmont, CA",United States,2011,43442.0,-122.2316,37.8244,60656,11230.0,4.3,0.919,40.9,77.8,85.0,75.0,75.1,68.3,54.6,53.3,91.0,95.7,77.4,86.4,75.0,70.0,USA
1229,Caracas,Venezuela,2011,17213803.0,-66.8037185,10.4696404,31159,3518590.0,776.0,0.769,38.87940929917293,37.6,5.0,19.0,67.76822911104446,75.0,65.3,64.32249647213447,47.8,31.1,47.0,61.2,5.0,20.0,VEN
2,Buenos Aires,Argentina,2012,9886932.0,-58.3815931,-34.6037232,31155,3016817.0,202.0,0.834,41.3,48.0,20.0,29.0,39.6,65.5,56.9,56.4,61.0,48.9,60.7,67.6,40.0,30.0,ARG
117,Melbourne,Australia,2012,6442240.0,144.96328,-37.814107,31109,154863.4,38.0,0.937,34.55,83.1,90.0,87.0,90.93333333333334,63.4,67.1,85.03333333333332,91.9,90.6,84.5,86.2,80.0,90.0,AUS
160,La Paz,Bolivia,2012,1440.5,-68.15,-16.5,50364,798.0,2010.0,0.675,46.6,50.2,10.0,28.0,67.76822911104446,87.0,62.2,64.32249647213447,56.5,40.8,72.8,74.3,20.0,50.0,BOL
165,Rio de Janeiro,Brazil,2012,20758240.0,-43.1970773,-22.9082998,31176,6498578.0,1224.6,0.735,53.5,57.9,50.0,37.0,49.7,69.1,54.8,22.8,53.7,59.1,75.8,69.7,50.0,60.0,BRA
176,Recife,Brazil,2012,1883.0,-62.7284414,8.3127386,35872,1619576.0,218.0,0.735,53.5,57.9,50.0,37.0,49.7,69.1,54.8,22.8,53.7,59.1,75.8,69.7,50.0,60.0,BRA
182,Brasília,Brazil,2012,773983.0,-47.882166,-15.794229,35995,1409671.0,5780.0,0.735,53.5,57.9,50.0,37.0,50.88260869565219,69.1,54.8,18.70434782608696,53.7,59.1,75.8,69.7,50.0,60.0,BRA
187,Sorocaba,Brazil,2012,1113971.3,-47.4220615,-23.4774899,50383,661991.0,450.0,0.735,53.5,57.9,50.0,37.0,49.7,69.1,54.8,22.8,53.7,59.1,75.8,69.7,50.0,60.0,BRA
196,Betim,Brazil,2012,5636953.0,-44.20119,-19.967308,54623,378089.0,346.0,0.735,53.5,57.9,50.0,37.0,50.88260869565219,69.1,54.8,18.70434782608696,53.7,59.1,75.8,69.7,50.0,60.0,BRA
214,Vancouver,Canada,2012,2657105.0,-123.1139268,49.261226,20113,631418.0,115.0,0.906,33.5,79.9,90.0,89.0,75.76666666666667,79.2,41.7,81.53333333333333,96.6,81.8,77.3,87.9,75.0,80.0,CAN
223,Toronto,Canada,2012,20313061.0,-79.3831843,43.653226,31117,2833632.0,634.0,0.906,33.5,79.9,90.0,89.0,77.1,79.2,41.7,81.2,96.6,81.8,77.3,87.9,75.0,80.0,CAN
237,Ottawa,Canada,2012,5420000.0,-75.697193,45.42153,43911,726456.04325,2796.0,0.906,33.5,79.9,90.0,89.0,77.1,79.2,41.7,81.2,96.6,81.8,77.3,87.9,75.0,80.0,CAN
240,Edmonton,Canada,2012,16510297.0,-113.4909267,53.544389,43912,934644.6,684.0,0.906,33.5,79.9,90.0,89.0,75.76666666666667,79.2,41.7,81.53333333333333,96.6,81.8,77.3,87.9,75.0,80.0,CAN
249,Hamilton,Canada,2012,16469283.0,-79.866091,43.250021,50555,550405.25,1117.0,0.906,33.5,79.9,90.0,89.0,78.94999999999999,79.2,41.7,80.75,96.6,81.8,77.3,87.9,75.0,80.0,CAN
253,"London, ON",Canada,2012,2920000.0,-81.2497,42.9837,50558,385564.4,421.0,0.906,33.5,79.9,90.0,89.0,78.94999999999999,79.2,41.7,80.75,96.6,81.8,77.3,87.9,75.0,80.0,CAN
299,Bogotá,Colombia,2012,15757161.9,-74.07583299999999,4.598056,31154,7818299.75,1776.0,0.739,52.6,68.0,50.0,35.0,25.2,76.0,74.1,89.8,89.4,79.7,78.7,72.2,65.0,60.0,COL
307,Cali,Colombia,2012,4566962.0,-76.53198499999999,3.451647,36037,2420340.5,566.0,0.739,52.6,68.0,50.0,35.0,30.94,76.0,74.1,83.84000000000002,89.4,79.7,78.7,72.2,65.0,60.0,COL
310,Montería,Colombia,2012,903738.0,-75.8814,8.74798,54608,399523.5,3694.751717089304,0.739,52.6,68.0,50.0,35.0,30.94,76.0,74.1,83.84000000000002,89.4,79.7,78.7,72.2,65.0,60.0,COL
334,Copenhagen,Denmark,2012,1958886.0,12.5683371,55.6760968,31009,604991.5,86.0,0.931,27.8,76.2,90.0,93.0,83.6,39.8,0.0,96.7,99.1,92.1,80.7,87.1,90.0,90.0,DNK
378,Addis Ababa,Ethiopia,2012,3708292.0,38.754366,9.028874,31146,3516188.6,540.0,0.438,38.87940929917293,52.0,30.0,27.0,67.76822911104446,74.8,91.1,64.32249647213447,64.4,55.5,67.1,65.6,25.0,20.0,ETH
387,Turku,Finland,2012,1051000.0,22.2666303,60.4518126,50154,189400.0,246.0,0.921,27.1,72.3,90.0,92.0,82.7,65.4,5.2,81.1,94.9,42.4,81.3,87.1,85.0,80.0,FIN
421,Hamburg,Germany,2012,18422000.0,9.993681800000001,53.5510846,35868,1775099.5,755.0,0.934,30.9,71.0,90.0,79.0,79.2,61.3,32.2,90.07999999999998,90.5,41.4,83.5,87.1,85.0,60.0,DEU
424,Mannheim,Germany,2012,3806000.0,8.466039,49.487459,43926,312722.0,145.0,0.934,30.9,71.0,90.0,79.0,78.0,61.3,32.2,90.8,90.5,41.4,83.5,87.1,85.0,60.0,DEU
426,Landeshauptstadt Magdeburg,Germany,2012,1400000.0,11.586164,52.08889,54443,238000.0,201.8,0.934,30.9,71.0,90.0,79.0,79.2,61.3,32.2,90.07999999999998,90.5,41.4,83.5,87.1,85.0,60.0,DEU
451,Hong Kong,Hong Kong,2012,42700000.0,114.1398015,22.2880809,31169,7398480.0,1104.0,0.914,38.87940929917293,89.9,90.0,84.0,84.3,93.1,91.0,100.0,98.9,86.5,85.8,90.0,90.0,90.0,HKG
480,Tel Aviv-Yafo ,Israel,2012,4654482.0,34.78228499999999,32.081604,35885,439897.5,52.0,0.903,41.3,67.8,70.0,61.0,67.76822911104446,64.1,41.0,64.32249647213447,64.4,65.1,79.0,83.6,80.0,70.0,ISR
520,Yokohama,Japan,2012,21039000.0,139.6380256,35.4437078,31113,12136443.25,437.0,0.897,33.26666666666667,71.6,80.0,78.0,73.5,67.1,47.0,29.4,81.8,81.4,88.9,81.8,60.0,50.0,JPN
530,Hiroshima,Japan,2012,8916709.0,132.455293,34.385203,49386,1191030.0,907.0,0.897,33.04444444444444,71.6,80.0,78.0,73.20625,67.1,47.0,29.79999999999999,81.8,81.4,88.9,81.8,60.0,50.0,JPN
534,Niseko,Japan,2012,59080.0,137.7678596608696,35.31510272173914,55171,3041410.942493827,3694.751717089304,0.897,33.04444444444444,71.6,80.0,78.0,73.20625,67.1,47.0,29.79999999999999,81.8,81.4,88.9,81.8,60.0,50.0,JPN
554,Mexico City,Mexico,2012,24551216.0,-102.552784,23.634501,31172,8916511.666666666,1485.0,0.759,48.7,65.3,50.0,31.0,39.0,80.7,78.3,69.8,82.0,61.3,76.5,72.9,60.0,60.0,MEX
559,Toluca,Mexico,2012,411014875.56,-99.655665,19.28261,50358,900855.0,3694.751717089304,0.759,48.7,65.3,50.0,31.0,39.0,80.7,78.3,69.8,82.0,61.3,76.5,72.9,60.0,60.0,MEX
596,Wellington,New Zealand,2012,1301739.0,174.776236,-41.28646029999999,43937,209287.25,290.1,0.911,38.87940929917293,82.1,95.0,93.0,83.5,71.6,45.0,98.6,99.9,89.9,85.2,86.8,75.0,80.0,NZL
620,Lima,Peru,2012,15432105.0,-77.042793,-12.046374,31170,9120333.5,2672.0,0.742,44.4,68.7,40.0,35.0,30.13333333333334,79.7,90.9,95.10000000000001,72.0,68.5,85.5,85.0,70.0,60.0,PER
635,Warsaw,Poland,2012,12706696.0,21.0122287,52.2296756,31185,1695805.75,517.0,0.842,33.0,64.2,60.0,53.0,58.0,74.4,40.3,76.1,61.4,61.3,79.1,87.1,65.0,60.0,POL
645,Lisbon,Portugal,2012,2969996.0,-9.1393366,38.7222524,36159,547753.0,85.0,0.836,36.0,63.0,70.0,60.0,70.1,59.0,25.5,46.0,83.0,32.5,82.6,87.1,70.0,60.0,PRT
689,Moscow,Russia,2012,43230745.4,37.6173,55.755826,31174,12541168.33333333,2511.0,0.798,37.5,50.5,25.0,21.0,67.76822911104446,82.5,48.6,64.32249647213447,65.1,63.5,66.3,68.2,25.0,40.0,RUS
696,Singapore,Singapore,2012,41500000.0,103.819836,1.352083,35993,5616666.666666667,719.0,0.918,38.87940929917293,87.5,90.0,93.0,91.5,91.3,91.3,80.7,97.2,92.1,84.8,90.0,75.0,70.0,SGP
707,Cape Town,South Africa,2012,22683041.0,18.4240553,-33.9248685,35858,4145917.2,2461.0,0.675,63.10000000000001,62.7,50.0,45.0,62.8,70.7,71.9,72.3,75.8,57.3,75.0,76.3,45.0,60.0,ZAF
714,Durban,South Africa,2012,23154180.0,31.0218404,-29.8586804,35863,10652765.4,2292.0,0.675,63.2,62.7,50.0,45.0,63.24285714285715,70.7,71.9,72.62857142857142,75.8,57.3,75.0,76.3,45.0,60.0,ZAF
719,Pretoria,South Africa,2012,11984729.0,28.188056,-25.746111,49360,3268732.666666667,6298.0,0.675,63.10000000000001,62.7,50.0,45.0,63.24285714285715,70.7,71.9,72.62857142857142,75.8,57.3,75.0,76.3,45.0,60.0,ZAF
732,Suwon,South Korea,2012,5881312.0,127.0286009,37.2635727,44185,1234939.5,121.0,0.898,31.6,69.9,70.0,54.0,67.76822911104446,72.8,67.2,64.32249647213447,93.6,49.7,78.9,72.6,70.0,70.0,
741,Madrid,Spain,2012,11980000.0,-3.7037902,40.4167754,31171,2397950.5,604.0,0.881,35.4,69.1,70.0,61.0,53.9,61.3,37.1,26.9,81.3,51.8,81.5,87.1,80.0,80.0,ESP
749,Zaragoza,Spain,2012,3336447.0,-0.8890853000000001,41.6488226,46473,674097.4,969.0,0.881,35.4,69.1,70.0,61.0,55.63571428571428,61.3,37.1,28.87142857142857,81.3,51.8,81.5,87.1,80.0,80.0,ESP
756,Stockholm,Sweden,2012,2511000.0,18.0685808,59.3293235,3429,938398.0,216.0,0.914,27.6,71.7,90.0,92.0,85.2,39.1,8.8,94.75,94.6,54.6,80.9,87.1,90.0,80.0,SWE
781,Basel-Stadt,Switzerland,2012,885878.0,7.5928,47.5619,31151,198651.75,37.0,0.944,31.6,81.1,90.0,87.0,82.10000000000001,67.9,65.8,95.89999999999999,77.9,87.9,84.4,90.0,80.0,80.0,CHE
785,Zurich,Switzerland,2012,2053157.0,8.539182499999999,47.36864979999999,35449,421304.0,92.0,0.944,31.6,81.1,90.0,87.0,82.1,67.9,65.8,95.9,77.9,87.9,84.4,90.0,80.0,80.0,CHE
794,Kaohsiung,Taiwan,2012,63251100.0,120.3230776,22.6238898,31112,2776348.6,2947.0,0.869885505257732,38.87940929917293,71.9,70.0,58.0,68.7277777777778,80.4,92.3,88.56481481481481,88.5,46.6,83.1,85.0,65.0,50.0,TWN
800,Taipei,Taiwan,2012,14416100.0,121.5488669,25.0465658,31446,2679476.8,272.0,0.869885505257732,38.87940929917293,71.9,70.0,58.0,69.2,80.4,92.3,90.8,88.5,46.6,83.1,85.0,65.0,50.0,TWN
837,Kadiovacik,Turkey,2012,646.7,26.553613,38.3434574,35755,226.8,5947.0,0.765,40.2,62.5,50.0,44.0,52.15,77.7,58.5,92.9,67.1,40.0,71.9,85.4,70.0,60.0,TUR
861,London,United Kingdom,2012,40750490.0,-0.078689,51.504858,3422,8797293.666666666,1572.0,0.904,32.3,74.1,90.0,76.0,93.8,56.4,21.5,53.5,94.7,71.5,73.9,87.1,90.0,80.0,GBR
877,Manchester,United Kingdom,2012,16145000.0,-2.2484851,53.479324,35898,2802263.75,1277.0,0.904,32.3,74.1,90.0,76.0,93.0,56.4,21.5,40.4,94.7,71.5,73.9,87.1,90.0,80.0,GBR
884,Leicester,United Kingdom,2012,1799400.0,-1.1333,52.6333,54529,345617.3333333333,73.0,0.904,32.3,74.1,90.0,76.0,93.0,56.4,21.5,40.4,94.7,71.5,73.9,87.1,90.0,80.0,GBR
922,Las Vegas,United States,2012,30089102.0,-115.1398296,36.1699412,10495,649770.75,136.0,0.92,40.9,76.3,85.0,71.0,76.86666666666666,69.8,46.7,53.73333333333333,91.1,95.8,77.2,86.4,70.0,70.0,USA
937,"Portland, OR",United States,2012,7511675.0,-122.6762071,45.5234515,14874,719664.5,376.0,0.92,40.9,76.3,85.0,71.0,76.0,69.8,46.7,54.05,91.1,95.8,77.2,86.4,70.0,70.0,USA
946,Washington DC,United States,2012,8361278.0,-77.03687070000001,38.9071923,31090,690274.4,158.0,0.92,40.9,76.3,85.0,71.0,76.0,69.8,46.7,54.05,91.1,95.8,77.2,86.4,70.0,70.0,USA
957,Philadelphia,United States,2012,19212870.06,-75.16378900000001,39.952335,31181,1558435.666666667,367.0,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
962,San Francisco,United States,2012,4884340.0,-122.4194155,37.7749295,31182,875842.75,121.0,0.92,40.9,76.3,85.0,71.0,76.0,69.8,46.7,54.05,91.1,95.8,77.2,86.4,70.0,70.0,USA
968,Denver,United States,2012,8934000.0,-104.9847179,39.737567,32550,692162.4,401.0,0.92,40.9,76.3,85.0,71.0,76.9,69.8,46.7,54.8,91.1,95.8,77.2,86.4,70.0,70.0,USA
998,Detroit,United States,2012,10329322.0,-83.0457538,42.33142700000001,35862,680902.5,359.0,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
1000,Phoenix,United States,2012,15895005.0,-112.074,33.4484,35874,1604115.666666667,1355.0,0.92,40.9,76.3,85.0,71.0,76.9,69.8,46.7,54.8,91.1,95.8,77.2,86.4,70.0,70.0,USA
1006,Minneapolis,United States,2012,4735289.0,-93.26666999999999,44.983334,35879,417166.4,139.8,0.92,40.9,76.3,85.0,71.0,76.9,69.8,46.7,54.8,91.1,95.8,77.2,86.4,70.0,70.0,USA
1041,Tucson,United States,2012,6659101.0,-110.9265,32.2217,49338,529845.0,587.2,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
1069,Knoxville,United States,2012,3999874.0,-83.9207,35.9606,54048,185853.5,255.2,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
1093,Boulder,United States,2012,1929492.0,-105.2519,40.0274,54104,107258.2,67.0,0.92,40.9,76.3,85.0,71.0,76.0,69.8,46.7,54.05,91.1,95.8,77.2,86.4,70.0,70.0,USA
1122,"Arlington, VA",United States,2012,2550886.0,-76.00259399999999,37.226486,55799,221575.0,67.0,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
1125,Cambridge,United States,2012,1462236.0,-93.327333,45.60100000000001,55800,109694.0,16.2,0.92,40.9,76.3,85.0,71.0,76.50288600288599,69.8,46.7,54.01551226551214,91.1,95.8,77.2,86.4,70.0,70.0,USA
1146,Blacksburg,United States,2012,383747.15,-80.4139,37.2296,58621,44360.25,51.5,0.92,40.9,76.3,85.0,71.0,76.0,69.8,46.7,54.05,91.1,95.8,77.2,86.4,70.0,70.0,USA
